id,source,doc_type,title,date,year,url,filename,period,topic,topic_prob
uvnl-2016_VU_Gebruik_van_onrechtmatig_verkregen_onderzoeksdata_-_gegrond_voor_1_beklaagde,uvnl,advies,2016 VU Gebruik van onrechtmatig verkregen onderzoeksdata - gegrond voor 1 beklaagde,2016-01-01,2016,https://www.universiteitenvannederland.nl/files/publications/2016%20VU%20Gebruik%20van%20onrechtmatig%20verkregen%20onderzoeksdata%20-%20gegrond%20voor%201%20beklaagde.pdf,2016 VU Gebruik van onrechtmatig verkregen onderzoeksdata - gegrond voor 1 beklaagde.pdf,2015-2019,9,1.0
uvnl-2016_VUmc_Vonflicterende_belangen_-_ongegrond,uvnl,advies,2016 VUmc Vonflicterende belangen - ongegrond,2016-01-01,2016,https://www.universiteitenvannederland.nl/files/publications/2016%20VUmc%20Vonflicterende%20belangen%20-%20ongegrond.pdf,2016 VUmc Vonflicterende belangen - ongegrond.pdf,2015-2019,12,0.9224048158980311
uvnl-2016_WUR_Diverse_schendingen_-_ongegrond,uvnl,advies,2016 WUR Diverse schendingen - ongegrond,2016-01-01,2016,https://www.universiteitenvannederland.nl/files/publications/2016%20WUR%20Diverse%20schendingen%20-%20ongegrond.pdf,2016 WUR Diverse schendingen - ongegrond.pdf,2015-2019,16,1.0
uvnl-2017_WUR_Onjuist_vermelden_van_onderzoeksresultaten_-_ongegrond,uvnl,advies,2017 WUR Onjuist vermelden van onderzoeksresultaten - ongegrond,2017-01-01,2017,https://www.universiteitenvannederland.nl/files/publications/2017%20WUR%20Onjuist%20vermelden%20van%20onderzoeksresultaten%20-%20ongegrond.pdf,2017 WUR Onjuist vermelden van onderzoeksresultaten - ongegrond.pdf,2015-2019,-1,0.0
uvnl-2017_RU_Wetenschappelijk_debat_-_ongegrond,uvnl,advies,2017 RU - Wetenschappelijk debat - ongegrond,2017-01-01,2017,https://www.universiteitenvannederland.nl/files/publications/2017%20RU%20Wetenschappelijk%20debat%20-%20ongegrond.pdf,2017 RU Wetenschappelijk debat - ongegrond.pdf,2015-2019,-1,0.0
uvnl-2017_RU_2017_RU_Vermoeden_van_plagiaat_in_drie_grant_proposals_-_ongegrond,uvnl,advies,2017 RU - Vermoeden van plagiaat in drie grant proposals - ongegrond,2017-01-01,2017,https://www.universiteitenvannederland.nl/files/publications/2017%20RU%202017%20RU%20Vermoeden%20van%20plagiaat%20in%20drie%20grant%20proposals%20-%20ongegrond.pdf,2017 RU 2017 RU Vermoeden van plagiaat in drie grant proposals - ongegrond.pdf,2015-2019,-1,0.0
uvnl-2017_UL_Plagiaat_verifieerbaarheid_data_en_onjuiste_conclusies_-_ongegrond,uvnl,advies,2017 LEI Plagiaat verifieerbaarheid data - ongegrond,2017-01-01,2017,https://www.universiteitenvannederland.nl/files/publications/2017%20UL%20Plagiaat%20verifieerbaarheid%20data%20en%20onjuiste%20conclusies%20-%20ongegrond.pdf,2017 UL Plagiaat verifieerbaarheid data en onjuiste conclusies - ongegrond.pdf,2015-2019,18,1.0
uvnl-2017_UL_negeren_bijdragen_van_een_ander_-_ongegrond,uvnl,advies,2017 LEI negeren bijdragen van een ander - ongegrond,2017-01-01,2017,https://www.universiteitenvannederland.nl/files/publications/2017%20UL%20negeren%20bijdragen%20van%20een%20ander%20-%20ongegrond.pdf,2017 UL negeren bijdragen van een ander - ongegrond.pdf,2015-2019,18,1.0
uvnl-2017_RU_Falsificeren_en_fingeren_van_feiten_in_een_publicatie_-_gegrond,uvnl,advies,2017 RU Falsificeren en fingeren van feiten in een publicatie – gegrond,2017-01-01,2017,https://www.universiteitenvannederland.nl/files/publications/2017%20RU%20Falsificeren%20en%20fingeren%20van%20feiten%20in%20een%20publicatie%20-%20gegrond.pdf,2017 RU Falsificeren en fingeren van feiten in een publicatie - gegrond.pdf,2015-2019,13,1.0
uvnl-2017_RU_Onthouden_erkenning_bijdrage_artikelen_-_ongegrond,uvnl,advies,2017 RU Onthouden erkenning bijdrage artikelen - ongegrond,2017-01-01,2017,https://www.universiteitenvannederland.nl/files/publications/2017%20RU%20Onthouden%20erkenning%20bijdrage%20artikelen%20-%20ongegrond.pdf,2017 RU Onthouden erkenning bijdrage artikelen - ongegrond.pdf,2015-2019,13,1.0
uvnl-2017_TUE_-_claimen_van_auteurschap_en_hergebruik_-_gegrond,uvnl,advies,2017 TUE - claimen van auteurschap hergebruik - gegrond,2017-01-01,2017,https://www.universiteitenvannederland.nl/files/publications/2017%20TUE%20-%20claimen%20van%20auteurschap%20en%20hergebruik%20-%20gegrond.pdf,2017 TUE - claimen van auteurschap en hergebruik - gegrond.pdf,2015-2019,16,0.9819616750709514
uvnl-2017_UL_Stoppen_klachtprocedure_i_v_m__schending_geheimhouding,uvnl,advies,2017 LEI Stoppen klachtprocedure i.v.m. schending geheimhouding,2017-01-01,2017,https://www.universiteitenvannederland.nl/files/publications/2017%20UL%20Stoppen%20klachtprocedure%20i.v.m.%20schending%20geheimhouding.pdf,2017 UL Stoppen klachtprocedure i.v.m. schending geheimhouding.pdf,2015-2019,14,0.6334764621523733
uvnl-2017_UL_Wetenschappelijke_controversen_-_ongegrond,uvnl,advies,2017 LEI Wetenschappelijke controversen - ongegrond,2017-01-01,2017,https://www.universiteitenvannederland.nl/files/publications/2017%20UL%20Wetenschappelijke%20controversen%20-%20ongegrond.pdf,2017 UL Wetenschappelijke controversen - ongegrond.pdf,2015-2019,14,1.0
uvnl-2017_TUE_Quality_of_supervision_and_possible_instances_of_plagiarism_-_ungrounded,uvnl,advies,2017 TUE - Quality of supervision and possible instances of plagiarism - ungrounded,2017-01-01,2017,https://www.universiteitenvannederland.nl/files/publications/2017%20TUE%20Quality%20of%20supervision%20and%20possible%20instances%20of%20plagiarism%20-%20ungrounded.pdf,2017 TUE Quality of supervision and possible instances of plagiarism - ungrounded.pdf,2015-2019,-1,0.0
uvnl-2017_VU_Publicatie_van_onrechtmatig_verkregen_data_-_ongegrond,uvnl,advies,2017 VU Publicatie van onrechtmatig verkregen data - ongegrond,2017-01-01,2017,https://www.universiteitenvannederland.nl/files/publications/2017%20VU%20Publicatie%20van%20onrechtmatig%20verkregen%20data%20-%20ongegrond.pdf,2017 VU Publicatie van onrechtmatig verkregen data - ongegrond.pdf,2015-2019,9,1.0
uvnl-2017_TUD_Niet_citeren_en_erkennen_van_bijdragen_van_andere_auteurs_en_bewust_verkeerd_intepreteren_van_resultaten_-_onge,uvnl,advies,2017 TUD - o.a. niet citeren en erkennen van bijdragen van andere auteurs - ongegrond,2017-01-01,2017,https://www.universiteitenvannederland.nl/files/publications/2017%20TUD%20Niet%20citeren%20en%20erkennen%20van%20bijdragen%20van%20andere%20auteurs%20en%20bewust%20verkeerd%20intepreteren%20van%20resultaten%20-%20ongegrond.pdf,2017 TUD Niet citeren en erkennen van bijdragen van andere auteurs en bewust verkeerd intepreteren van resultaten - ongegrond.pdf,2015-2019,9,1.0
uvnl-2017_UU_UMCU_Datamanipulatie_-_ongegrond,uvnl,advies,2017 UU UMCU Datamanipulatie - ongegrond,2017-01-01,2017,https://www.universiteitenvannederland.nl/files/publications/2017%20UU%20UMCU%20Datamanipulatie%20-%20ongegrond.pdf,2017 UU UMCU Datamanipulatie - ongegrond.pdf,2015-2019,23,0.9722130204906578
uvnl-2017_UT_Onzorgvuldig_omgaan_met_bronvermelding_en_intellectuele_herkomst__-_ongegrond,uvnl,advies,2017 UT Onzorgvuldig omgaan met bronvermelding en intellectuele herkomst  - ongegrond,2017-01-01,2017,https://www.universiteitenvannederland.nl/files/publications/2017%20UT%20Onzorgvuldig%20omgaan%20met%20bronvermelding%20en%20intellectuele%20herkomst%20%20-%20ongegrond.pdf,2017 UT Onzorgvuldig omgaan met bronvermelding en intellectuele herkomst  - ongegrond.pdf,2015-2019,-1,0.0
uvnl-2017_WUR_Signalen_citation_pushing_en_stacking_-_gedeeltelijk_gegrond,uvnl,advies,2017 WUR Signalen citation pushing en stacking – gedeeltelijk gegrond,2017-01-01,2017,https://www.universiteitenvannederland.nl/files/publications/2017%20WUR%20Signalen%20citation%20pushing%20en%20stacking%20-%20gedeeltelijk%20gegrond.pdf,2017 WUR Signalen citation pushing en stacking - gedeeltelijk gegrond.pdf,2015-2019,15,1.0
uvnl-2017_UvA_Plagiaat_-_gegrond,uvnl,advies,2017 UvA Plagiaat - gegrond,2017-01-01,2017,https://www.universiteitenvannederland.nl/files/publications/2017%20UvA%20Plagiaat%20-%20gegrond.pdf,2017 UvA Plagiaat - gegrond.pdf,2015-2019,-1,0.0
uvnl-2017_RU_Plagiaat_-_ongegrond_1,uvnl,advies,2017 RU Plagiaat - ongegrond,2017-01-01,2017,https://www.universiteitenvannederland.nl/files/publications/2017%20RU%20Plagiaat%20-%20ongegrond_1.pdf,2017 RU Plagiaat - ongegrond_1.pdf,2015-2019,13,1.0
uvnl-2017_WUR_onzorgvuldig_tot_stand_komen_rapport_-_ongegrond,uvnl,advies,2017 WUR Onzorgvuldig tot stand komen rapport - ongegrond,2017-01-01,2017,https://www.universiteitenvannederland.nl/files/publications/2017%20WUR%20onzorgvuldig%20tot%20stand%20komen%20rapport%20-%20ongegrond.pdf,2017 WUR onzorgvuldig tot stand komen rapport - ongegrond.pdf,2015-2019,15,0.9453824690573105
uvnl-2018_OU_Weigering_van_verstrekken_bronnen_na_vermoedens_van_plagiaat_-_ongegrond,uvnl,advies,"2018 OU Weigering van verstrekken bronnen, na vermoedens van plagiaat - ongegrond",2018-01-01,2018,https://www.universiteitenvannederland.nl/files/publications/2018%20OU%20Weigering%20van%20verstrekken%20bronnen%20na%20vermoedens%20van%20plagiaat%20-%20ongegrond.pdf,2018 OU Weigering van verstrekken bronnen na vermoedens van plagiaat - ongegrond.pdf,2015-2019,11,1.0
uvnl-2018_UM_Betrouwbaarheid_en_onpartijdigheid_-_ongegrond,uvnl,advies,2018 UM Betrouwbaarheid en onpartijdigheid - ongegrond,2018-01-01,2018,https://www.universiteitenvannederland.nl/files/publications/2018%20UM%20Betrouwbaarheid%20en%20onpartijdigheid%20-%20ongegrond.pdf,2018 UM Betrouwbaarheid en onpartijdigheid - ongegrond.pdf,2015-2019,3,0.5110775752337888
uvnl-2018_TUD_Plagiëren_resultaten_van_anderen_-_deels_ongegrond_deels_niet-ontvankelijk_,uvnl,advies,2018 TUD Plagiëren resultaten van anderen - deels ongegrond deels niet-ontvankelijk,2018-01-01,2018,https://www.universiteitenvannederland.nl/files/publications/2018%20TUD%20Plagi%C3%ABren%20resultaten%20van%20anderen%20-%20deels%20ongegrond%20deels%20niet-ontvankelijk%20.pdf,2018 TUD Plagiëren resultaten van anderen - deels ongegrond deels niet-ontvankelijk .pdf,2015-2019,9,1.0
uvnl-2018_TUD_bewuste_misinterpretatie_-_deels_niet-ontvankelijk_deels_ongegrond,uvnl,advies,2018 TUD bewuste misinterpretatie - deels niet-ontvankelijk deels ongegrond,2018-01-01,2018,https://www.universiteitenvannederland.nl/files/publications/2018%20TUD%20bewuste%20misinterpretatie%20-%20deels%20niet-ontvankelijk%20deels%20ongegrond.pdf,2018 TUD bewuste misinterpretatie - deels niet-ontvankelijk deels ongegrond.pdf,2015-2019,9,1.0
uvnl-2018_VU_mc___Opgave_van_conflicts_of_interests__-_gedeeltelijk_gegrond,uvnl,advies,2018 Adviesrapport CWI VU-VUmc Opgave van conflict of interests - gedeeltelijk gegrond.pdf,2018-01-01,2018,https://www.universiteitenvannederland.nl/files/publications/2018%20VU%28mc%29%20%20Opgave%20van%20conflicts%20of%20interests%20%20-%20gedeeltelijk%20gegrond.pdf,2018 VU(mc)  Opgave van conflicts of interests  - gedeeltelijk gegrond.pdf,2015-2019,-1,0.0
uvnl-2018_RU_opvoeren_van_onjuiste_feiten_en_beschrijven_onjuistheden_-_ongegrond,uvnl,advies,2018 RU opvoeren van onjuiste feiten en beschrijven onjuistheden - ongegrond,2018-01-01,2018,https://www.universiteitenvannederland.nl/files/publications/2018%20RU%20opvoeren%20van%20onjuiste%20feiten%20en%20beschrijven%20onjuistheden%20-%20ongegrond.pdf,2018 RU opvoeren van onjuiste feiten en beschrijven onjuistheden - ongegrond.pdf,2015-2019,13,0.9804180468985684
uvnl-2018_RU_Plagiaat_en_opzettelijk_negeren_bijdragen_van_andere_auteurs_-_ongegrond,uvnl,advies,2018 RU Plagiaat en opzettelijk negeren bijdragen van andere auteurs - ongegrond,2018-01-01,2018,https://www.universiteitenvannederland.nl/files/publications/2018%20RU%20Plagiaat%20en%20opzettelijk%20negeren%20bijdragen%20van%20andere%20auteurs%20-%20ongegrond.pdf,2018 RU Plagiaat en opzettelijk negeren bijdragen van andere auteurs - ongegrond.pdf,2015-2019,13,1.0
uvnl-2018_RU_Onjuistheden_in_nieuwsbrief_-_ongegrond,uvnl,advies,2018 RU Onjuistheden in nieuwsbrief - ongegrond,2018-01-01,2018,https://www.universiteitenvannederland.nl/files/publications/2018%20RU%20Onjuistheden%20in%20nieuwsbrief%20-%20ongegrond.pdf,2018 RU Onjuistheden in nieuwsbrief - ongegrond.pdf,2015-2019,13,0.5975354039335349
uvnl-2018_RU_fingeren_en_falsificeren_gegevens_-_ongegrond,uvnl,advies,2018 RU Fingeren en falsificeren gegevens - ongegrond,2018-01-01,2018,https://www.universiteitenvannederland.nl/files/publications/2018%20RU%20fingeren%20en%20falsificeren%20gegevens%20-%20ongegrond.pdf,2018 RU fingeren en falsificeren gegevens - ongegrond.pdf,2015-2019,13,0.9187526695756065
uvnl-2018_UvA_UM_Gebruik_van_oncontroleerbare_bronnen_en_schijn_van_belangenverstrengeling___ongegrond,uvnl,advies,2018 UvA en UM Gebruik van oncontroleerbare bronnen en schijn van belangenverstrengeling – ongegrond,2018-01-01,2018,https://www.universiteitenvannederland.nl/files/publications/2018%20UvA%20UM%20Gebruik%20van%20oncontroleerbare%20bronnen%20en%20schijn%20van%20belangenverstrengeling%20%E2%80%93%20ongegrond.pdf,2018 UvA UM Gebruik van oncontroleerbare bronnen en schijn van belangenverstrengeling – ongegrond.pdf,2015-2019,3,0.4683844425070361
uvnl-2018_RU_Wijze_waarop_klachtprocedure_is_gevoerd_-_deels_niet-ontvankelijk_deels_ongegrond,uvnl,advies,2018 RU Wijze waarop klachtprocedure is gevoerd - deels niet-ontvankelijk deels ongegrond,2018-01-01,2018,https://www.universiteitenvannederland.nl/files/publications/2018%20RU%20Wijze%20waarop%20klachtprocedure%20is%20gevoerd%20-%20deels%20niet-ontvankelijk%20deels%20ongegrond.pdf,2018 RU Wijze waarop klachtprocedure is gevoerd - deels niet-ontvankelijk deels ongegrond.pdf,2015-2019,13,0.6169007442171028
uvnl-2018_VU_Intrekken_co-auteurschap_-_gegrond,uvnl,advies,2018 VU Intrekken co-auterschap – gegrond,2018-01-01,2018,https://www.universiteitenvannederland.nl/files/publications/2018%20VU%20Intrekken%20co-auteurschap%20-%20gegrond.pdf,2018 VU Intrekken co-auteurschap - gegrond.pdf,2015-2019,-1,0.0
uvnl-2018_UvA_Plagiaat_-_ongegrond,uvnl,advies,2018 UvA Plagiaat- ongegrond,2018-01-01,2018,https://www.universiteitenvannederland.nl/files/publications/2018%20UvA%20Plagiaat%20-%20ongegrond.pdf,2018 UvA Plagiaat - ongegrond.pdf,2015-2019,-1,0.0
uvnl-2018_WU_Datamanipulatie_-_gegrond,uvnl,advies,2018 WU Datamanipulatie - gegrond,2018-01-01,2018,https://www.universiteitenvannederland.nl/files/publications/2018%20WU%20Datamanipulatie%20-%20gegrond.pdf,2018 WU Datamanipulatie - gegrond.pdf,2015-2019,-1,0.0
uvnl-2018_TUE_Openbaar_maken_resultaten_-_gedeeltelijk_gegrond,uvnl,advies,2018 TUE Openbaar maken resultaten - gedeeltelijk gegrond,2018-01-01,2018,https://www.universiteitenvannederland.nl/files/publications/2018%20TUE%20Openbaar%20maken%20resultaten%20-%20gedeeltelijk%20gegrond.pdf,2018 TUE Openbaar maken resultaten - gedeeltelijk gegrond.pdf,2015-2019,-1,0.0
uvnl-2019_UU_Vermeend_plagiaat_-_ongegrond_1,uvnl,advies,2019 UU Vermeend plagiaat - ongegrond,2019-01-01,2019,https://www.universiteitenvannederland.nl/files/publications/2019%20UU%20Vermeend%20plagiaat%20-%20ongegrond_1.pdf,2019 UU Vermeend plagiaat - ongegrond_1.pdf,2015-2019,0,1.0
uvnl-2019_UvA_Inhoud_van_het_onderzoek_en_naamgeving_fenotype_-_ongegrond,uvnl,advies,2019 LEI Niet vermelden co-auteurs en -onderzoekers,2019-01-01,2019,https://www.universiteitenvannederland.nl/files/publications/2019%20UvA%20Inhoud%20van%20het%20onderzoek%20en%20naamgeving%20fenotype%20-%20ongegrond.pdf,2019 UvA Inhoud van het onderzoek en naamgeving fenotype - ongegrond.pdf,2015-2019,-1,0.0
uvnl-2019_TiU_Kwaliteit_statistische_analyse_en_wijze_van_openbare_publicatie_-_ongegrond,uvnl,advies,2019 TiU Kwaliteit statistische analyse en wijze van openbare publicatie - ongegrond,2019-01-01,2019,https://www.universiteitenvannederland.nl/files/publications/2019%20TiU%20Kwaliteit%20statistische%20analyse%20en%20wijze%20van%20openbare%20publicatie%20-%20ongegrond.pdf,2019 TiU Kwaliteit statistische analyse en wijze van openbare publicatie - ongegrond.pdf,2015-2019,26,1.0
uvnl-2019_TUD_Onzorgvuldig_onderzoek_-_deels_niet-ontvankelijk_deels_ongegrond,uvnl,advies,2019 TUD Onzorgvuldig onderzoek - deels niet-ontvankelijk deels ongegrond,2019-01-01,2019,https://www.universiteitenvannederland.nl/files/publications/2019%20TUD%20Onzorgvuldig%20onderzoek%20-%20deels%20niet-ontvankelijk%20deels%20ongegrond.pdf,2019 TUD Onzorgvuldig onderzoek - deels niet-ontvankelijk deels ongegrond.pdf,2015-2019,9,1.0
uvnl-2019_TiU_Onzorgvuldig_onderbouwen_van_kwalificatie_onderzoeksobject_-_gegrond,uvnl,advies,2019 TiU Onzorgvuldig onderbouwen van kwalificatie onderzoeksobject - gegrond,2019-01-01,2019,https://www.universiteitenvannederland.nl/files/publications/2019%20TiU%20Onzorgvuldig%20onderbouwen%20van%20kwalificatie%20onderzoeksobject%20-%20gegrond.pdf,2019 TiU Onzorgvuldig onderbouwen van kwalificatie onderzoeksobject - gegrond.pdf,2015-2019,24,1.0
uvnl-2019_VU_Beschadiging_reputatie_van_wetenschapper_-_ongegrond,uvnl,advies,2019 VU Beschadiging reputatie van wetenschapper - ongegrond,2019-01-01,2019,https://www.universiteitenvannederland.nl/files/publications/2019%20VU%20Beschadiging%20reputatie%20van%20wetenschapper%20-%20ongegrond.pdf,2019 VU Beschadiging reputatie van wetenschapper - ongegrond.pdf,2015-2019,12,1.0
uvnl-2019_TiU_Onjuist_citeren__onjuist_parafraseren__het_vergeten_van_aanhalingstekens_-_gegrond,uvnl,advies,"2019 TiU Onjuist citeren, onjuist parafraseren, het vergeten van aanhalingstekens - gegrond",2019-01-01,2019,https://www.universiteitenvannederland.nl/files/publications/2019%20TiU%20Onjuist%20citeren%2C%20onjuist%20parafraseren%2C%20het%20vergeten%20van%20aanhalingstekens%20-%20gegrond.pdf,"2019 TiU Onjuist citeren, onjuist parafraseren, het vergeten van aanhalingstekens - gegrond.pdf",2015-2019,26,1.0
uvnl-2019_EUR_Onzorgvuldig_en_oneerlijk___niet-ontvankelijk_en_deels_gegrond,uvnl,advies,2019 EUR Onzorgvuldig en oneerlijk – niet-ontvankelijk en deels gegrond,2019-01-01,2019,https://www.universiteitenvannederland.nl/files/publications/2019%20EUR%20Onzorgvuldig%20en%20oneerlijk%20%E2%80%93%20niet-ontvankelijk%20en%20deels%20gegrond.pdf,2019 EUR Onzorgvuldig en oneerlijk – niet-ontvankelijk en deels gegrond.pdf,2015-2019,-1,0.0
uvnl-2019_EUR_Datamanipulatie_en_datamassage___gegrond,uvnl,advies,2019 EUR Datamanipulatie en datamassage – gegrond,2019-01-01,2019,https://www.universiteitenvannederland.nl/files/publications/2019%20EUR%20Datamanipulatie%20en%20datamassage%20%E2%80%93%20gegrond.pdf,2019 EUR Datamanipulatie en datamassage – gegrond.pdf,2015-2019,9,0.6376884689782809
uvnl-2021_UM_onregelmatigheden_in_een_promotietraject__ontvankelijk_geen_besluit_a_g_v__schikking,uvnl,advies,2021 UM onregelmatigheden in een promotietraject  - ontvankelijk geen besluit a.g.v. schikking,2021-01-01,2021,https://www.universiteitenvannederland.nl/files/publications/2021%20UM%20onregelmatigheden%20in%20een%20promotietraject%20%20ontvankelijk%20geen%20besluit%20a.g.v.%20schikking.pdf,2021 UM onregelmatigheden in een promotietraject  ontvankelijk geen besluit a.g.v. schikking.pdf,2020-2024,0,1.0
uvnl-2021_UM_een_wijzigingsverzoek_en_het_uitvoeren_van_een_wijzigingsbesluit_met_betrekking_tot_een_onderzoeksvoorstel__deel,uvnl,advies,2021 UM een wijzigingsverzoek en het uitvoeren van een wijzigingsbesluit met betrekking tot een onderzoeksvoorstel - deels gegrond deels niet-ontvankelijk,2021-01-01,2021,https://www.universiteitenvannederland.nl/files/publications/2021%20UM%20een%20wijzigingsverzoek%20en%20het%20uitvoeren%20van%20een%20wijzigingsbesluit%20met%20betrekking%20tot%20een%20onderzoeksvoorstel%20%20deels%20gegrond%20deels%20niet-ontvankel.pdf,2021 UM een wijzigingsverzoek en het uitvoeren van een wijzigingsbesluit met betrekking tot een onderzoeksvoorstel  deels gegrond deels niet-ontvankel.pdf,2020-2024,0,1.0
uvnl-2021_UM_niet_nakomen_van_gemaakte_afspraken_ten_aanzien_van_voorgenomen_publicaties_-_kennelijk_ongegrond,uvnl,advies,2021 UM niet nakomen van gemaakte afspraken ten aanzien van voorgenomen publicaties - kennelijk ongegrond,2021-01-01,2021,https://www.universiteitenvannederland.nl/files/publications/2021%20UM%20niet%20nakomen%20van%20gemaakte%20afspraken%20ten%20aanzien%20van%20voorgenomen%20publicaties%20-%20kennelijk%20ongegrond.pdf,2021 UM niet nakomen van gemaakte afspraken ten aanzien van voorgenomen publicaties - kennelijk ongegrond.pdf,2020-2024,0,1.0
uvnl-2021_UU_Onterecht_noemen_van_projecten_-_lichte_tekortkoming,uvnl,advies,2021 UU Onterecht noemen van projecten - lichte tekortkoming,2021-01-01,2021,https://www.universiteitenvannederland.nl/files/publications/2021%20UU%20Onterecht%20noemen%20van%20projecten%20-%20lichte%20tekortkoming.pdf,2021 UU Onterecht noemen van projecten - lichte tekortkoming.pdf,2020-2024,0,1.0
uvnl-2021_TUD_False_claims_about_research_and_expertise_-_unfounded,uvnl,advies,2021 TUD False claims about research and expertise - unfounded,2021-01-01,2021,https://www.universiteitenvannederland.nl/files/publications/2021%20TUD%20False%20claims%20about%20research%20and%20expertise%20-%20unfounded.pdf,2021 TUD False claims about research and expertise - unfounded.pdf,2020-2024,0,1.0
uvnl-2021_UT_Eerlijkheid_in_publieke_communicatie_en_helderheid_over_beperkingen_van_onderzoek_en_expertise_-_deels_ongegrond,uvnl,advies,2021 UT Eerlijkheid in publieke communicatie en helderheid over beperkingen van onderzoek en expertise - deels ongegrond en deels bedenkelijk gedrag,2021-01-01,2021,https://www.universiteitenvannederland.nl/files/publications/2021%20UT%20Eerlijkheid%20in%20publieke%20communicatie%20en%20helderheid%20over%20beperkingen%20van%20onderzoek%20en%20expertise%20-%20deels%20ongegrond%20en%20deels%20bedenkelijk%20gedrag.pdf,2021 UT Eerlijkheid in publieke communicatie en helderheid over beperkingen van onderzoek en expertise - deels ongegrond en deels bedenkelijk gedrag.pdf,2020-2024,0,1.0
uvnl-2021_EUR_Onterecht_niet_toekennen_van_auteurschap_-_ongegrond,uvnl,advies,2021 EUR Onterecht niet toekennen van auteurschap - ongegrond,2021-01-01,2021,https://www.universiteitenvannederland.nl/files/publications/2021%20EUR%20Onterecht%20niet%20toekennen%20van%20auteurschap%20-%20ongegrond.pdf,2021 EUR Onterecht niet toekennen van auteurschap - ongegrond.pdf,2020-2024,0,1.0
uvnl-2021_EUR_Hindering_and_data_use_-_unfounded,uvnl,advies,2021 EUR Hindering and data use-unfounded,2021-01-01,2021,https://www.universiteitenvannederland.nl/files/publications/2021%20EUR%20Hindering%20and%20data%20use%20-%20unfounded.pdf,2021 EUR Hindering and data use - unfounded.pdf,2020-2024,0,1.0
uvnl-2021_EUR_Appropriation_and_buy_off_-_unfounded,uvnl,advies,2021 EUR Appropriation and buy off-unfounded,2021-01-01,2021,https://www.universiteitenvannederland.nl/files/publications/2021%20EUR%20Appropriation%20and%20buy%20off%20-%20unfounded.pdf,2021 EUR Appropriation and buy off - unfounded.pdf,2020-2024,0,1.0
uvnl-2021_TiU_Communicatie_over_onderzoek_en_eigen_expertise_-_ongegrond,uvnl,advies,"2021 TiU Communicatie over onderzoek en eigen expertise, ongegrond",2021-01-01,2021,https://www.universiteitenvannederland.nl/files/publications/2021%20TiU%20Communicatie%20over%20onderzoek%20en%20eigen%20expertise%20-%20ongegrond.pdf,2021 TiU Communicatie over onderzoek en eigen expertise - ongegrond.pdf,2020-2024,24,0.6972454729704487
uvnl-2021_UT_Gebrek_aan_transparantie__onzorgvuldige_presentatie_en_methode__weglaten_van_resultaten_en_onvoldoende_rekenscha,uvnl,advies,"2021 UT Gebrek aan transparantie, onzorgvuldige presentatie en methode, weglaten van resultaten en onvoldoende rekenschap houden met belangen",2021-01-01,2021,https://www.universiteitenvannederland.nl/files/publications/2021%20UT%20Gebrek%20aan%20transparantie%2C%20onzorgvuldige%20presentatie%20en%20methode%2C%20weglaten%20van%20resultaten%20en%20onvoldoende%20rekenschap%20houden%20met%20belangen%20van%20belanghebben%20-%20ongegrond.pdf,"2021 UT Gebrek aan transparantie, onzorgvuldige presentatie en methode, weglaten van resultaten en onvoldoende rekenschap houden met belangen van belanghebben - ongegrond.pdf",2020-2024,12,0.8414187598685017
uvnl-2021_LEI_Onzorgvuldig_handelen_als_redactie__peer_review_artikel_-_Kennelijk_ongegrond__respectievelijk_niet-ontvankelij,uvnl,advies,"2021 LEI Onzorgvuldig handelen als redactie, peer review artikel- kennelijk ongegrond, respectievelijk niet ontvankelijk",2021-01-01,2021,"https://www.universiteitenvannederland.nl/files/publications/2021%20LEI%20Onzorgvuldig%20handelen%20als%20redactie,%20peer%20review%20artikel%20-%20Kennelijk%20ongegrond,%20respectievelijk%20niet-ontvankelijk.pdf","2021 LEI Onzorgvuldig handelen als redactie, peer review artikel - Kennelijk ongegrond, respectievelijk niet-ontvankelijk.pdf",2020-2024,-1,0.0
uvnl-2021_VU_Verzinnen_van_data__plagiaat__betrouwbaarheid___deels_gegrond_deels_ongegrond,uvnl,advies,"2021 VU Verzinnen van data, plagiaat, betrouwbaarheid – deels gegrond deels ongegrond",2021-01-01,2021,"https://www.universiteitenvannederland.nl/files/publications/2021%20VU%20Verzinnen%20van%20data,%20plagiaat,%20betrouwbaarheid%20%E2%80%93%20deels%20gegrond%20deels%20ongegrond.pdf","2021 VU Verzinnen van data, plagiaat, betrouwbaarheid – deels gegrond deels ongegrond.pdf",2020-2024,9,0.4593491207097756
uvnl-2021_VU_Plagiaat_onzorgvuldigheid_-_deels_gegrond_deels_ongegrond,uvnl,advies,"2021 VU Plagiaat onzorgvuldigheid, deels gegrond deels ongegrond",2021-01-01,2021,https://www.universiteitenvannederland.nl/files/publications/2021%20VU%20Plagiaat%20onzorgvuldigheid%20-%20deels%20gegrond%20deels%20ongegrond.pdf,2021 VU Plagiaat onzorgvuldigheid - deels gegrond deels ongegrond.pdf,2020-2024,9,0.9416194510360213
